Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection assembly (GO:0120032)	14/70	4.362326e-01	9.999959e-01	0	0	1.088302e+00	9.028335e-01	CDKL5;MYO10;ATP8B1;CAV1;TWF2;TBC1D1;TBC1D2;FER;CAPZB;TBC1D10C;TBC1D13;EVI5;SDCCAG8;TBC1D16
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	66/345	4.371604e-01	9.999959e-01	0	0	1.030009e+00	8.522857e-01	TGFB1I1;EHMT1;YBX2;FGF2;ADRA1A;IGF1R;GHR;RPS19;SLN;MDK;LEPR;FLOT1;SOX9;APPL2;SOX5;FGA;PRKCH;ACSL1;FST;ELOVL3;RFX3;PTH2R;AVPR1A;AXIN2;KSR2;PRLR;ETV4;TLE6;VAMP8;ADRB3;PAX8;LRP1;ROCK1;UCP1;PLA2G3;ALOX12B;RTN4;SDCBP;TERT;PDGFC;GCNT2;RREB1;TRPM4;DYNC1H1;SMAD3;SMURF2;BAD;EGF;CAV1;TRPV2;ABCA7;ESRRG;PTPN11;INHBA;AGT;MTOR;CCDC88B;PER2;BMP4;GATM;BMP1;GHRH;GNAS;CTNNB1;LPIN1;EZH2
GO_Biological_Process_2021	metal ion homeostasis (GO:0055065)	9/44	4.412032e-01	9.999959e-01	0	0	1.119344e+00	9.159029e-01	JPH2;SLC12A4;CAV1;SCNN1A;TMTC2;FAM20A;SLC8A1;CNNM4;SLC12A8
GO_Biological_Process_2021	positive regulation of biosynthetic process (GO:0009891)	9/44	4.412032e-01	9.999959e-01	0	0	1.119344e+00	9.159029e-01	BMP4;HDAC2;CREB1;CREB3L1;PLCG2;AKT1;VIM;MTOR;WNT4
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	17/86	4.412578e-01	9.999959e-01	0	0	1.072534e+00	8.774677e-01	DAXX;GRID2;EGLN2;DCC;LRRK2;SIGMAR1;PCSK9;HTRA2;TSC1;CLU;EFNB2;GRM4;GPNMB;AKT1;SNCG;CD34;EPHB1
GO_Biological_Process_2021	3'-UTR-mediated mRNA stabilization (GO:0070935)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	ANGEL2;ELAVL4;MAPK14;TARDBP
GO_Biological_Process_2021	acidic amino acid transport (GO:0015800)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	SLC1A2;SLC1A3;LRRC8D;SLC25A22
GO_Biological_Process_2021	DNA conformation change (GO:0071103)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	TOP3B;TOP2B;ERCC3;ABL1
GO_Biological_Process_2021	hyaluronan catabolic process (GO:0030214)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	CEMIP;STAB2;HMMR;FGF2
GO_Biological_Process_2021	interleukin-6-mediated signaling pathway (GO:0070102)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	YAP1;FER;SRC;PTPN11
GO_Biological_Process_2021	outer dynein arm assembly (GO:0036158)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	DNAAF1;DNAH5;ZMYND10;DNAL1
GO_Biological_Process_2021	phosphatidylglycerol acyl-chain remodeling (GO:0036148)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	PLA2G4F;LPCAT1;PLA2G3;SERAC1
GO_Biological_Process_2021	positive regulation of amyloid-beta formation (GO:1902004)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	EPHA4;SP1;CLU;ABCG1
GO_Biological_Process_2021	positive regulation of cell cycle phase transition (GO:1901989)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	ATAD5;PLCG2;FAM83D;EZH2
GO_Biological_Process_2021	positive regulation of fatty acid metabolic process (GO:0045923)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	NR4A3;NR1H2;NR1H3;PPARD
GO_Biological_Process_2021	positive regulation of glial cell differentiation (GO:0045687)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	TENM4;MDK;IL34;DICER1
GO_Biological_Process_2021	positive regulation of nervous system process (GO:0031646)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	UNC13B;TENM4;PARD3;DICER1
GO_Biological_Process_2021	positive regulation of nitric-oxide synthase activity (GO:0051000)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	GCH1;TERT;NPR3;AKT1
GO_Biological_Process_2021	positive regulation of synaptic transmission, glutamatergic (GO:0051968)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	RELN;TSHZ3;NRXN1;PTK2B
GO_Biological_Process_2021	pulmonary valve development (GO:0003177)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	BMP4;HEY2;SLIT2;TNFRSF1A
GO_Biological_Process_2021	regulation of dendrite extension (GO:1903859)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	CPNE9;UNC13A;SYT1;RASAL1
GO_Biological_Process_2021	regulation of fatty acid metabolic process (GO:0019217)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	NCOR1;CAV1;PRKAG2;PPARD
GO_Biological_Process_2021	regulation of presynapse assembly (GO:1905606)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	PTPRD;WNT7A;GPC6;MDGA1
GO_Biological_Process_2021	regulation of presynapse organization (GO:0099174)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	PTPRD;WNT7A;GPC6;MDGA1
GO_Biological_Process_2021	regulation of protein sumoylation (GO:0033233)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	PIAS3;ZMIZ1;MUL1;CTNNB1
GO_Biological_Process_2021	regulation of transcription by RNA polymerase I (GO:0006356)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	EIF2AK3;UBTF;FLNA;MAF1
GO_Biological_Process_2021	regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	4/18	4.415861e-01	9.999959e-01	0	0	1.243657e+00	1.016543e+00	CACNA2D1;AKAP9;ANK2;SCN4B
GO_Biological_Process_2021	calcium-mediated signaling (GO:0019722)	20/102	4.449649e-01	9.999959e-01	0	0	1.061766e+00	8.597758e-01	FIS1;RYR2;DMPK;LRRK2;SPHK1;EIF2AK3;ANK2;PTPRJ;CACNA1C;KSR2;SLC8A1;EGFR;TPCN2;P2RX7;EDNRB;PLCG2;PLCE1;MCTP2;MCU;TRPM4
GO_Biological_Process_2021	positive regulation of cellular protein metabolic process (GO:0032270)	20/102	4.449649e-01	9.999959e-01	0	0	1.061766e+00	8.597758e-01	HDAC2;PRKDC;BAD;NR1H2;PLK1;NR1H3;WNT7A;INHBA;PASK;AGT;MTOR;ASPH;RPS6KB1;PERP;AKT1;PLXNB2;VIM;ATG7;TRIM32;VGLL4
GO_Biological_Process_2021	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	20/102	4.449649e-01	9.999959e-01	0	0	1.061766e+00	8.597758e-01	DET1;USP7;HSP90AB1;USP5;LRRK2;PLK1;CLU;FHIT;CBFA2T3;SMAD7;NKD2;DNAJB2;SDCBP;UFL1;RNF144B;XPO1;TLK2;WAC;SOCS5;TAF1
GO_Biological_Process_2021	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	16/81	4.468494e-01	9.999959e-01	0	0	1.071540e+00	8.631614e-01	CHRM2;LHCGR;ACTN2;PTGER3;OPRL1;HTR2C;GPR4;PTH1R;OPRM1;ADRA1A;GRM1;AGT;TRHR;PLCE1;TGM2;GPR157
GO_Biological_Process_2021	DNA replication-independent nucleosome assembly (GO:0006336)	8/39	4.481285e-01	9.999959e-01	0	0	1.123332e+00	9.016704e-01	MIS18BP1;CENPI;UBN1;ATRX;OIP5;IPO4;ITGB3BP;CABIN1
GO_Biological_Process_2021	membrane protein proteolysis (GO:0033619)	8/39	4.481285e-01	9.999959e-01	0	0	1.123332e+00	9.016704e-01	ADAM19;MBTPS1;NGFR;APH1B;DAG1;MYH9;RBMX;NFKB1
GO_Biological_Process_2021	odontogenesis (GO:0042476)	8/39	4.481285e-01	9.999959e-01	0	0	1.123332e+00	9.016704e-01	BMP4;HDAC2;EDA;AXIN2;INHBA;BCOR;FGFR2;LRP6
GO_Biological_Process_2021	regulation of receptor-mediated endocytosis (GO:0048259)	8/39	4.481285e-01	9.999959e-01	0	0	1.123332e+00	9.016704e-01	HIP1;TNK2;FLOT1;AAK1;RSPO1;BICD1;CLU;SNAP91
GO_Biological_Process_2021	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	12/60	4.482296e-01	9.999959e-01	0	0	1.088255e+00	8.732699e-01	CHRM2;GRM4;ADCY9;HRH3;GRM8;NPY1R;OPRL1;FLNA;ADCY2;OPRM1;ADCY7;ADCY6
GO_Biological_Process_2021	cardiac right ventricle morphogenesis (GO:0003215)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	BMP4;HEY2;ZFPM2
GO_Biological_Process_2021	cellular component maintenance (GO:0043954)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	SUPV3L1;INSR;IGF1R
GO_Biological_Process_2021	dermatan sulfate metabolic process (GO:0030205)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	VCAN;DSEL;UST
GO_Biological_Process_2021	detection of calcium ion (GO:0005513)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	RYR2;SYT1;KCNMB4
GO_Biological_Process_2021	embryonic hemopoiesis (GO:0035162)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	TPO;KMT2A;SH2B3
GO_Biological_Process_2021	establishment of protein localization to chromosome (GO:0070199)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	TERT;PIH1D1;BRCA2
GO_Biological_Process_2021	extracellular transport (GO:0006858)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	SPEF2;CABYR;ROPN1L
GO_Biological_Process_2021	glucose import (GO:0046323)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	SLC2A1;SLC2A3;ZDHHC7
GO_Biological_Process_2021	kinetochore organization (GO:0051383)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	CENPE;NUF2;NDC80
GO_Biological_Process_2021	mature B cell differentiation involved in immune response (GO:0002313)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	DOCK10;DOCK11;PTK2B
GO_Biological_Process_2021	mitochondrial outer membrane permeabilization (GO:0097345)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	BCL2L11;BAD;PMAIP1
GO_Biological_Process_2021	negative regulation of adenylate cyclase activity (GO:0007194)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	GRM3;GRM2;EDNRB
GO_Biological_Process_2021	negative regulation of autophagosome assembly (GO:1902902)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	LRRK2;PHF23;FEZ1
GO_Biological_Process_2021	negative regulation of macromolecule biosynthetic process (GO:0010558)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	AR;HDAC2;PF4
GO_Biological_Process_2021	oligosaccharide-lipid intermediate biosynthetic process (GO:0006490)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	ALG9;ALG6;ALG13
GO_Biological_Process_2021	plasma membrane repair (GO:0001778)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	MYOF;DYSF;MYH9
GO_Biological_Process_2021	plasma membrane tubulation (GO:0097320)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	MICALL1;PACSIN2;PACSIN3
GO_Biological_Process_2021	polyamine metabolic process (GO:0006595)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	SMOX;AMD1;SRM
GO_Biological_Process_2021	positive regulation of ERAD pathway (GO:1904294)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	USP13;CAV1;RNF185
GO_Biological_Process_2021	positive regulation of mRNA metabolic process (GO:1903313)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	MOV10;CNOT1;RC3H1
GO_Biological_Process_2021	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060213)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	TNRC6C;CNOT1;TNRC6B
GO_Biological_Process_2021	positive regulation of protein acetylation (GO:1901985)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	FAM161A;DIP2B;RAPGEF3
GO_Biological_Process_2021	protein neddylation (GO:0045116)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	UBE2F;TRIM40;DCUN1D4
GO_Biological_Process_2021	pteridine-containing compound metabolic process (GO:0042558)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	GCH1;MTHFD1L;AKT1
GO_Biological_Process_2021	purine ribonucleoside triphosphate metabolic process (GO:0009205)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	OPA1;LRRK2;AK4
GO_Biological_Process_2021	purine-containing compound catabolic process (GO:0072523)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	GDA;DPYD;ITPA
GO_Biological_Process_2021	regulation of autophagosome maturation (GO:1901096)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	FYCO1;PHF23;CLEC16A
GO_Biological_Process_2021	regulation of membrane repolarization (GO:0060306)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	CACNA2D1;CAV1;AKAP9
GO_Biological_Process_2021	regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	GEN1;NDC80;CDK5RAP2
GO_Biological_Process_2021	regulation of protein exit from endoplasmic reticulum (GO:0070861)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	BRSK2;SEC16A;TM9SF4
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	EGF;DOT1L;JAK3
GO_Biological_Process_2021	regulation of short-term neuronal synaptic plasticity (GO:0048172)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	PPFIA3;SHISA6;SLC8A2
GO_Biological_Process_2021	relaxation of cardiac muscle (GO:0055119)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	CAMK2D;ATP1A2;SLC8A1
GO_Biological_Process_2021	ribosomal subunit export from nucleus (GO:0000054)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	LSG1;XPO1;NUP88
GO_Biological_Process_2021	sodium ion export across plasma membrane (GO:0036376)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	ATP4A;ATP1A2;ATP12A
GO_Biological_Process_2021	spinal cord development (GO:0021510)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	RELN;NF1;PKD1
GO_Biological_Process_2021	transport along microtubule (GO:0010970)	3/13	4.492017e-01	9.999959e-01	0	0	1.305811e+00	1.045019e+00	DYNC1I2;ARHGAP21;SPG11
GO_Biological_Process_2021	glycosaminoglycan biosynthetic process (GO:0006024)	19/97	4.503209e-01	9.999959e-01	0	0	1.060382e+00	8.459673e-01	CSGALNACT1;CEMIP;HS3ST3A1;SLC10A7;ANGPT1;XYLT1;HS6ST2;EXT2;VCAN;DSEL;UST;GCNT2;GPC3;SDC1;HAS2;AGRN;ST3GAL1;GPC6;ST3GAL3
GO_Biological_Process_2021	protein maturation (GO:0051604)	19/97	4.503209e-01	9.999959e-01	0	0	1.060382e+00	8.459673e-01	LIPT1;CPM;PCSK1;PTCH1;TMPRSS4;ECE1;MMEL1;PCSK5;CPN1;HSPD1;ADAM19;TSPAN15;MMP14;ADAMTS13;APH1B;TSPAN17;CASP2;MMS19;NAA16
GO_Biological_Process_2021	brain development (GO:0007420)	29/150	4.519386e-01	9.999959e-01	0	0	1.043351e+00	8.286384e-01	SPEF2;FOXG1;CHD8;RELN;NKX2-1;APOD;CIC;CDK5RAP3;CDK5RAP2;MFSD2A;BPTF;EPHA7;ZFHX3;PTCH1;SETD1A;PBX3;PTPN11;SYNJ2;PROX1;EML1;MEIS2;PBX1;POU6F1;MEIS1;COL4A1;NFIB;NF1;PLXNB2;MDGA1
GO_Biological_Process_2021	positive regulation of growth (GO:0045927)	15/76	4.527565e-01	9.999959e-01	0	0	1.070419e+00	8.482007e-01	CSNK2A1;SPHK1;INSR;HPN;DERL2;INO80;EGFR;SUPV3L1;SDCBP;MMP14;AKT1;FXN;EXOSC2;TRIM32;MFSD2A
GO_Biological_Process_2021	autophagosome maturation (GO:0097352)	7/34	4.557846e-01	9.999959e-01	0	0	1.128508e+00	8.867079e-01	VAMP8;MAP1LC3A;LIX1;SNX14;VPS33B;EPG5;VTI1B
GO_Biological_Process_2021	axoneme assembly (GO:0035082)	7/34	4.557846e-01	9.999959e-01	0	0	1.128508e+00	8.867079e-01	TTC26;CCDC39;LRGUK;TTC12;RSPH1;TTLL3;DNAAF1
GO_Biological_Process_2021	positive regulation of calcium ion transport into cytosol (GO:0010524)	7/34	4.557846e-01	9.999959e-01	0	0	1.128508e+00	8.867079e-01	NPSR1;P2RX7;CEMIP;P2RX5;P2RX3;CAV1;CX3CL1
GO_Biological_Process_2021	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	7/34	4.557846e-01	9.999959e-01	0	0	1.128508e+00	8.867079e-01	TFDP2;BAD;E2F1;PMAIP1;GZMB;YWHAZ;YWHAG
GO_Biological_Process_2021	positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	7/34	4.557846e-01	9.999959e-01	0	0	1.128508e+00	8.867079e-01	FOSL1;NGFR;SMAD3;TERT;FOXO3;FGF2;TEAD1
GO_Biological_Process_2021	transcription by RNA polymerase I (GO:0006360)	7/34	4.557846e-01	9.999959e-01	0	0	1.128508e+00	8.867079e-01	TBP;ERCC3;POLR1A;UBTF;POLR1E;GTF2H2;TAF1
GO_Biological_Process_2021	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	18/92	4.559365e-01	9.999959e-01	0	0	1.058850e+00	8.316231e-01	CDKN1C;HSP90AB1;MSTN;RBPMS;TGFB1I1;BMP8B;TTK;INHBA;RBPJ;SULF1;BMP5;BMP4;SDCBP;BMP3;GDF9;ZEB2;LEFTY2;ENG
GO_Biological_Process_2021	Wnt signaling pathway (GO:0016055)	18/92	4.559365e-01	9.999959e-01	0	0	1.058850e+00	8.316231e-01	RARG;NXN;LRRK2;WNT7B;DIXDC1;CUL1;WNT7A;CELSR2;LRP6;SNX3;PORCN;CCDC88C;PLCG2;CTNNB1;STRN;WNT2;CSNK1G1;WNT4
GO_Biological_Process_2021	aromatic compound biosynthetic process (GO:0019438)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	GCH1;ACMSD
GO_Biological_Process_2021	atrial cardiac muscle cell to AV node cell signaling (GO:0086026)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ANK2;SCN3B
GO_Biological_Process_2021	autophagosome-lysosome fusion (GO:0061909)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	PLEKHM1;PIP4K2B
GO_Biological_Process_2021	cardiac muscle hypertrophy (GO:0003300)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	RYR2;TTN
GO_Biological_Process_2021	cell-cell adhesion mediated by cadherin (GO:0044331)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	FER;PLEKHA7
GO_Biological_Process_2021	cellular response to potassium ion (GO:0035865)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	DLG2;DLG4
GO_Biological_Process_2021	chromatin silencing at telomere (GO:0006348)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	DOT1L;EZH2
GO_Biological_Process_2021	coronary vasculature morphogenesis (GO:0060977)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	TGFBR3;NRP1
GO_Biological_Process_2021	dendritic spine maintenance (GO:0097062)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	INSR;IGF1R
GO_Biological_Process_2021	depyrimidination (GO:0045008)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	NEIL2;OGG1
GO_Biological_Process_2021	diacylglycerol biosynthetic process (GO:0006651)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	GPAM;PLCE1
GO_Biological_Process_2021	endosomal vesicle fusion (GO:0034058)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	TGFBRAP1;ANKFY1
GO_Biological_Process_2021	establishment of protein localization to peroxisome (GO:0072663)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	PEX19;PEX12
GO_Biological_Process_2021	forebrain neuron development (GO:0021884)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ATP7A;FGFR2
GO_Biological_Process_2021	fructose metabolic process (GO:0006000)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ALDOC;ALDOA
GO_Biological_Process_2021	histidine catabolic process (GO:0006548)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	AMDHD1;CARNS1
GO_Biological_Process_2021	histidine metabolic process (GO:0006547)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	AMDHD1;CARNS1
GO_Biological_Process_2021	histone H2A-K119 monoubiquitination (GO:0036353)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	PCGF2;TRIM37
GO_Biological_Process_2021	histone H3-K4 demethylation (GO:0034720)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	KDM5B;KDM5C
GO_Biological_Process_2021	lipid import into cell (GO:0140354)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	RPS6KB1;ACSL1
GO_Biological_Process_2021	lymphatic endothelial cell differentiation (GO:0060836)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	SOX18;PROX1
GO_Biological_Process_2021	mammary gland epithelial cell differentiation (GO:0060644)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ERBB4;AKT1
GO_Biological_Process_2021	methionine metabolic process (GO:0006555)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	MSRA;MTR
GO_Biological_Process_2021	multi-ciliated epithelial cell differentiation (GO:1903251)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	CEP152;CEP63
GO_Biological_Process_2021	negative regulation of calcium ion import (GO:0090281)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	SLN;VDAC1
GO_Biological_Process_2021	negative regulation of cAMP-dependent protein kinase activity (GO:2000480)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	PRKAR1B;PKIG
GO_Biological_Process_2021	negative regulation of microglial cell activation (GO:1903979)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	LDLR;CX3CL1
GO_Biological_Process_2021	negative regulation of mitochondrial fusion (GO:0010637)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	HUWE1;MUL1
GO_Biological_Process_2021	negative regulation of monooxygenase activity (GO:0032769)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ATP2B4;NFKB1
GO_Biological_Process_2021	negative regulation of muscle cell apoptotic process (GO:0010656)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	IGF1;LRP6
GO_Biological_Process_2021	negative regulation of osteoblast proliferation (GO:0033689)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	TNN;PLXNB1
GO_Biological_Process_2021	negative regulation of potassium ion transmembrane transporter activity (GO:1901017)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ACTN2;KCNAB1
GO_Biological_Process_2021	negative regulation of sodium ion transport (GO:0010766)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	CAMK2D;WNK1
GO_Biological_Process_2021	peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	EGLN2;P4HA3
GO_Biological_Process_2021	peptidyl-serine autophosphorylation (GO:0036289)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ERN1;ATM
GO_Biological_Process_2021	phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	PIK3C3;PIK3C2B
GO_Biological_Process_2021	positive regulation of apoptotic cell clearance (GO:2000427)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	C4A;ABCA7
GO_Biological_Process_2021	positive regulation of aspartic-type peptidase activity (GO:1905247)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	EPHA4;EFNA3
GO_Biological_Process_2021	positive regulation of cell migration by vascular endothelial growth factor signaling pathway (GO:0038089)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	MYO1C;PRKD1
GO_Biological_Process_2021	positive regulation of dendritic cell cytokine production (GO:0002732)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	DDX58;PLCG2
GO_Biological_Process_2021	positive regulation of endocytic recycling (GO:2001137)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ACTN2;PLA2G4E
GO_Biological_Process_2021	positive regulation of insulin-like growth factor receptor signaling pathway (GO:0043568)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	GHRH;IGF1
GO_Biological_Process_2021	positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	YAP1;KMT2D
GO_Biological_Process_2021	positive regulation of leukocyte differentiation (GO:1902107)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	XRCC6;PRKDC
GO_Biological_Process_2021	positive regulation of lipoprotein lipase activity (GO:0051006)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	NR1H2;NR1H3
GO_Biological_Process_2021	positive regulation of melanin biosynthetic process (GO:0048023)	2/8	4.574959e-01	9.999959e-01	0	0	1.450870e+00	1.134562e+00	ZEB2;ATP7A
